record_id,doi
rec-sha256-b2ede5b3595b6f1be8228574541b08bc605400317e9241f9477d96f3a3a90fe9,10.1021/bm015629o
rec-sha256-ad239d9398a91f4db9b35cc08aa94eea61c6d74834abd84c0dee193d51a85c02,10.1021/bm020010n
rec-sha256-f6fe24bd7254975ad6f9cbf3996dc7e3ee9aa315dbd3054f21128dc7bf3faab7,10.1021/bm0255342
rec-sha256-a201fd5a77a182aff834f4ddf757ee2ca393ecc5a6669ff28031eae7184f9399,10.1021/cg020008f
rec-sha256-248468f4d3e22b1b2bd13044d7cf29429b2b23f280a4040e7593af186e65788b,10.1021/cm011081g
rec-sha256-0fe1c8913957071a8892eac0790312bcab1cc0720cfe8e499ccc36c06b5b02a7,10.1021/cm011542y
rec-sha256-dd267c7cbb7886460661b855b14ee913e68fd4f1fe5c1b5bfdacc21cd5da4ae8,10.1021/cm011590i
rec-sha256-a023e9800f326ee7e8559fb8bec136c893d9de937aad3a403bab3d9b0183d13b,10.1021/cm011675j
rec-sha256-e89b84d7044c345a7f9881402a79e020c12874997a6e563890a4459734f49bd0,10.1021/cm011739q
rec-sha256-6feda53eeb5055f06e4d416e491b4f68ddbf065f4dc59967be2f33a27e519026,10.1021/cm011744u
rec-sha256-3a064733ed5b4343ad2a1b2aa0e5856358b1aad70fcc9254043fd9f317d906bc,10.1021/cm020020v
rec-sha256-436539e6bbc43a82bd04fac88cd8bd0ff0525eeb25d1f1de2a2b795bff9ece5a,10.1021/cm020040x
rec-sha256-dff49492c793eed71136bc403145818f20369492f970826f01eb5d7ffebda8c5,10.1021/cm020066o
rec-sha256-a80b1784e95c94bcf551f61042195325508269d888896b367e25b975d126778e,10.1021/cm020162p
rec-sha256-d03373c99dddb937ac5a5df27825557585c4be00e558f2681c075d075ffc682b,10.1021/ef010025z
rec-sha256-9fa9364cf2487eb38fdcbd4bb480e2f684973d0e98c97a50f62435bd0eb200c8,10.1021/ef0102768
rec-sha256-cc44dc4ad0dcf65a4a7d0228e22e6b539bef5449eb09d5e412b6550643c8d9f1,10.1021/es011197d
rec-sha256-3fc1c2220faf75eef99e26943f70f06d3a241f9d40dd6de55518ecfa525745cc,10.1021/es011337j
rec-sha256-b0d21df005ef73fc6c9f7529cd9d792d3ee285ddec61dea9f2c2972665150c4b,10.1021/es015693d
rec-sha256-b174942174224bb223901cbad67e581165aa71d6905c0739078df4adce17b5a6,10.1021/es0157595
rec-sha256-9f09d66218f64107a5db278ae2d68966dc5f5291a4004677869bc699d13d42a9,10.1021/es015817m
rec-sha256-ee0ded53ad74943d11f2b00358aea1e33085b2eae9be1f3c19b55cf80170e3d0,10.1021/ic010685j
rec-sha256-65b6e2da35559eda6b59d8581247e238fa4b06517557db1083ed2327a56e77ca,10.1021/ic011001a
rec-sha256-9dfb286dc7b765ee0349011fa8217997b201b653325b9cebce1dca5bc169a16e,10.1021/ic011252j
rec-sha256-5adc8ad66db2b57294466dcd9ebacc7da698d664d01e5111287313f269f57ddd,10.1021/ic011257g
rec-sha256-d4d41f578cf41fb68093d32fceab5dde61efe2d4c82fed1611490fd2696da3f3,10.1021/ic020058+
rec-sha256-d7ac53ca602f677212b1a8da6fb94536043f0364d6ad24e4f314f17469b7db83,10.1021/ic0200601
rec-sha256-8255e73a38ec55a140147af1cb29b9c5f4a48b6d277f029db4b418843a51029f,10.1021/ic020077j
rec-sha256-698bc990030e9a18529ff226d279a64180c65347a592499b23bca9b87f839dbb,10.1021/ic020097l
rec-sha256-f2e97797126aff6aa38ffcda50bfdc3fb9c85338242f1c530bb8eb2e722b1293,10.1021/ic020107i
rec-sha256-181acc9d66be2c3688446d5f82490a0710a5cc60fbfcb1aeae58c190d2223047,10.1021/ic0201194
rec-sha256-1eca9f8dd89a339d21d7cac46d5d4f2ef0e66bdaff8d87fd8c87c8c32fe07ecd,10.1021/ic0201349
rec-sha256-35ee6b2d90466b3f93eec0dc830a00712efc62c1e5838f5cccb81fd8465b5639,10.1021/ic0201396
rec-sha256-81376231f22ac03cffd65ef8a7f6f5599cf774c3d2cf9aa8d4e2744a1b899fba,10.1021/ic020157n
rec-sha256-d6bda566368f08f88ff66484016e250be5575626b2a718d605096ade2897962f,10.1021/ic020193m
rec-sha256-83647d08d06f010cd4c063afb9d4a64c4c4a935c697a93caaf2c9275fb6a2033,10.1021/ic020248k
rec-sha256-486d1960755f6013183d5a6cd7ec31427e203c7a7a2057b1cd49477ea6ee54a8,10.1021/ic0202864
rec-sha256-39027109048f88523db781aa8556bf7549abcf059c7f15e8d062c686fe24e1cd,10.1021/ic0255297
rec-sha256-9364e35d96643f03b6ac6a930f0cfea22f161813cc6bfcb12e42cd5e88493ded,10.1021/ic025557p
rec-sha256-388f760ae40d5038ac34f60680c2f164a444ac2fab81ca46d41e2d3304d9cb0a,10.1021/ie001049g
rec-sha256-d10f4e01167062936a31cd4ab3142a095edee6a27210d23176e6c74bdeb03de0,10.1021/ie010661k
rec-sha256-0b4a22edf03f2b23cbc93dcb3bfec29dea6fd5bdabedc7aa4d76d7ada814114d,10.1021/ie010773b
rec-sha256-ce623ec45c7e7f629facf83fb5878c2c9902cf9d33646d1d2d973bc6463af116,10.1021/ie010887n
rec-sha256-f1893944da315f2b2811b476215d68486ddc2c26b08482daf7f3b9b3444d882d,10.1021/ie010897o
rec-sha256-493a37b176f3fe7661822fe4ba1307f34b1144f4f6efd6443c159865cb77ad4d,10.1021/ie010995+
rec-sha256-07b35989065f461cbff0cb20fbe428317cebbc5698e24abcd30da87d533f2a56,10.1021/ie011036i
rec-sha256-d08de1327ca6b24053fdd588a80fe018a00a7f75a731f1a848e4ad0d409a83ea,10.1021/ie0201112
rec-sha256-98a44378f44e60677849f4566377569fa645cae0fb8c3122eca5feed08a5f8cf,10.1021/ja011927h
rec-sha256-b1b598d075c3416ed947e645fbf1f6a4f1f41a822d457d71afc6cdfe68b52ed7,10.1021/ja0119999
rec-sha256-9952337e5dc7539329c59a1bd6ee4d2c42483f128497636a6ba69613f5b7add9,10.1021/ja012454h
rec-sha256-28e05cdf5b5a90d3d86a7225c6a9863d1b5620f5418a4797275969189d19105c,10.1021/ja012513r
rec-sha256-52684c0c7dfcb9ee5cc03ee6f45a73dc82cc04b51128d43a05e5c7044aed95c2,10.1021/ja012613x
rec-sha256-4a1b308a92bd2a3036200496b3105796b4277d46fe5ee98421b1ca430506470a,10.1021/ja0126879
rec-sha256-d4e704c584c080bbe0d5583824368ffd4718fa7a8dd7875c0eed44f3de7fcca0,10.1021/ja0126935
rec-sha256-799437eb9aec0d51dbf13bf5d4e0c52746dd0826d4b07bdd1488de8e4b0574c3,10.1021/ja016152r
rec-sha256-5a789539c3737ae6296ffeac267d72679f057422c29006cecb7dee29341a3261,10.1021/ja0175439
rec-sha256-1947df2231eb8f20f901e2479fc6358cc8005c1d3225f8670eee5bbe3b011213,10.1021/ja0176245
rec-sha256-793ceecc17a2d752afe4906dad2d8bbc594f2af3206be5cd27991a3383eae177,10.1021/ja0201101
rec-sha256-91af944319f1aad9e4aa7eb65ac207802c6ecd942bf55b35b65ce27a739b3f9d,10.1021/ja020275+
rec-sha256-fc8b38f20e2135a186d1d657c555c42109fd539b69b3827a71f6e780c8d0cfcb,10.1021/ja025104j
rec-sha256-0fdc8c81a60cd980a265d8c1086c553ae9aedc45138be5275cd75fcb37b7b255,10.1021/ja025221e
rec-sha256-1dda01e8238a4b1a78e2efdb06a2e72f2b61277294a9ecd3216c0f7a098f63ad,10.1021/ja0256414
rec-sha256-b8d20055d0f12613bc5ade601e8997755d08aa2631ebfddb0026c98d9a72f13b,10.1021/ja025684k
rec-sha256-9b9f71d75353c38c23d4723c2595aa3648b9745c59a9975e088bef845eae30bf,10.1021/ja025758s
rec-sha256-60b59d30f9815d3e12517b20b4beabd4a11697444da4ceae7c6d14fc4006e71a,10.1021/ja025997f
rec-sha256-d0edff6c7c2d265c60e191bdc198e51d8d6ca9867a35169a569bfb569a5fec5c,10.1021/ja026124o
rec-sha256-04f61611211b659ea96f092e5bcea05a3aa9cfb15d92499deab79ce83894d399,10.1021/ja0261776
rec-sha256-ebeec243830b3225692af3bb7d25f42d3a2e72c7159ed7fc3ad67f2d5ef2e52d,10.1021/ja026255p
rec-sha256-e2688792bdc0c60a46cb876f089235f9282f63364ee5bf20ea66745c76bf3847,10.1021/ja0263285
rec-sha256-817f8ba8dd077bd221cb19d267303c3f3d8bc27bad15d22b27ec446f660f66ec,10.1021/ja026457l
rec-sha256-1cca118350bc9ccd84ece563f2d6279f4a5cb2a4f13813668102bfe045be9ada,10.1021/ja026522r
rec-sha256-dcaf7f9d473469bf477041604153205357e98d7927db79b4b000fb78aa1786db,10.1021/ja026569c
rec-sha256-a9e39a4cb2b1d3e0da5eb1e8a9abb50aefaed0d0df550604c2c7eb7da3f9bc1d,10.1021/ja026774s
rec-sha256-ec375c0fc64887b0597a58ebdff5e32db38dd9d7198a896c9daf61c25b70b55c,10.1021/je0100995
rec-sha256-8c987c1cec63647c88e805f70497acf14cfb802006d6003246ccb46e3a0171ac,10.1021/je010269d
rec-sha256-aeaa518452267e552a5d47803db7037b319ff7d3494c8aeb2ee5d757e0b7000f,10.1021/je010323q
rec-sha256-04325d9a604a83677d25d2b564c21186531401fc1bb595161d6501a31f101944,10.1021/je020003m
rec-sha256-c43ddb639f37a891e6f0824d912dd701986344ad208ea1b3875966c9652c30d2,10.1021/je020013n
rec-sha256-cf7a16747ecf76f6acfa0512b7dc8017277305bb98d167a8d8c9eb6a0206eeea,10.1021/je025504m
rec-sha256-4a8877d34cef9dbfd5fc7fb4779986f791e6c28dbcb4b9543bd0424d51cea11a,10.1021/je025518s
rec-sha256-8c38045a5ba3dc6cc3d9131872fdb6641fcecf83c663af6885dae042a00a7ffd,10.1021/jf010051v
rec-sha256-ce8c36fd68a7ddc217eb3a8358b6b8362c691a717dc7df944ed4bdb2265e5650,10.1021/jf011259j
rec-sha256-ea61a0f5cb5c775ae064682cc39d92461391c3accaa2a397445ec1cf9563bbe6,10.1021/jf011323x
rec-sha256-f97c90651735f2ec1a6f9b9db9c6ff8737f7d13547f7cf108d62b68932e34177,10.1021/jf011358x
rec-sha256-902d25509d4b16417834e2186bb94d0c492a02beae4962a31e56aacd3292f347,10.1021/jf0114132
rec-sha256-5fea577b5a162a447baa5fa63b6be5493875ed1923ebd68f9df9f0c842f26caa,10.1021/jf011460u
rec-sha256-e6bc5e3d8c82c73d18bbe95c29d2e75c30bf66967be744a1538b75296efd3353,10.1021/jf011597k
rec-sha256-70634fa81899735538c37aa3391016b01315159c2350dc7d152c23933e3157d3,10.1021/jf020007v
rec-sha256-dfc118d5e2e52a52d2ddb8d66ba2c2d6e562e63e6916b4913df236f985b3b2a6,10.1021/jf020009f
rec-sha256-1f561249e39a37a9acb1da0f6791a1ce7b0d7e06e2b7646923052480b56c177c,10.1021/jf020045e
rec-sha256-485273f685d27268df71eb8e708992e899105e7f592d2cd7e24a5e19e800493b,10.1021/jf0200826
rec-sha256-d27034e18b56ef0e8ae769337fe3105f2bb2f7b647e0f5eb03f2b56f9c89ff2d,10.1021/jf020086a
rec-sha256-ca89ec21ad5356210075d231bc5eb2282dece3734e48ea17fd4235eddc14b10b,10.1021/jf020158y
rec-sha256-341f702751929a5ff9cb889ad0f5f37ee42dabeb7a124342d91b5eeef7a3feee,10.1021/jm010279+
rec-sha256-458ce2436750a5cb7a723436809c55e72699c0ed014c3c2485e89524a8047b6f,10.1021/jm010546b
rec-sha256-0a90f774c8f517670438e19478c2c7d653e095f7ff10ebfcc126c426f870361f,10.1021/jm010579r
rec-sha256-bbc995e3a6888cf4578b430a07bc2bcfe4886817a524846b5904b3b28e46a0b3,10.1021/jm020057r
rec-sha256-22dac2fbf8998645263af613820cdda4da9fdc83add015af2d82a9a0bbfdbe90,10.1021/jm0201870
rec-sha256-ea341abc8a8beda64f69315361735febe6e0da4ee516c171572509b0d016239d,10.1021/jo010631r
rec-sha256-09e47182249534a389b4f720790ccdacd1ee6f02a6aacbbaa54af08f8c55592f,10.1021/jo011146z
rec-sha256-28cc015fd4ad2559e9a286b73d5d39f065cf8417d224854151461662312c6ce3,10.1021/jo0160221
rec-sha256-e3519bd3d8d82e697e29a92684fd55fff6cd88c7920d640c0bad249658fc498e,10.1021/jo016281q
rec-sha256-435033696d27fbf42059a890780ad176bba90529560624e192c5c9f3ec045517,10.1021/jo0200724
rec-sha256-c1783a29809938a0b80c1a24ca5255b3a7f79fa1bd306878b9d7eb6677b1847b,10.1021/jo020170p
rec-sha256-9dbff5ce626ffabdbc3468b2145c997cc7bfa004a9564c15fabd7913149c5be1,10.1021/jo023583z
rec-sha256-4c1ea31611579fc9867c07e60811559f8edbb950e24e9895b1d4ef048de67d53,10.1021/jo025591l
rec-sha256-a0913c58db86ef5d8f3b14c9c33f2de44bbcecc245fa900f7dcf64a04cbe39d8,10.1021/jo025602a
rec-sha256-6527aed079d966db3f40c81eec23b30c31eae487a65e332d028864641fd32833,10.1021/jo025606f
rec-sha256-0c608024c9cd728e7209b8b4162d980d2f506dd93744299ddd051648bad74c1f,10.1021/jo0256181
rec-sha256-4d170959cff793b854738700d1e4002f8b9ea54038335ce12b9d3d2cc8a4ad39,10.1021/jo025621k
rec-sha256-6db165aa4381fc3509e4aca5d491eb3839aa499acfa9d02b48d7773a30511da9,10.1021/jo0256585
rec-sha256-dc15716512518b7e9947b5bea4ae18ca3e981d9f2c5965e33061f94c1407138c,10.1021/jo025670x
rec-sha256-beaf6bae76c757e7c791d3910ab99d938769e5e5f13ca36176d06420259fc312,10.1021/jo025671p
rec-sha256-35d2677f94c07f3166e09dc743ef76b757f55a8105fad760120c01acb9547158,10.1021/jo0257593
rec-sha256-41087d697bf801358282c48fc197fad5722ccdf23216fdefc6a71530c9de3c18,10.1021/jo0257750
rec-sha256-89540075cc44cfd1ce462e629dd6fd9c4ce77582c4b1b168cce4895b85dcacd4,10.1021/jp012899s
rec-sha256-dd33d9347fad0db9d6320237b6e7bb3ae3aa84fa99e1913b0c3b93476de59916,10.1021/jp013734m
rec-sha256-80daf326010a73934a36ded35073db6170515ce0f05195cb9377bf798ae6bc60,10.1021/jp013754o
rec-sha256-30ce01fc01d4b09712bfb1be84bc9482bd24b516007a9313de4ee2feec1b46c7,10.1021/jp014029g
rec-sha256-8c7c203992539bddbbf80059dff85afee7ccbeca8b6dd04310429e05985b6f30,10.1021/jp014099n
rec-sha256-672dc31c95858716e62b30c70db07fa229245a226fc1070f72333e321d1c1888,10.1021/jp014214u
rec-sha256-cb3b2f853fcbc1e5cb85d471c10343b1edc60d23f85f0ad48df62e4b4ab01660,10.1021/jp0145154
rec-sha256-6f3da9927f62faeb27ed506bb96bb56eabdb434012afa741867c9c15d6ee48cd,10.1021/jp014649h
rec-sha256-8a70028c800aad738dcabc6aab22f9cfc9286d092da1015fe053aae6d952eb8f,10.1021/jp0147170
rec-sha256-85b32907404047050c12965dd2258f048d83aa95a2146a1d4aa7cdcfa0e345bd,10.1021/jp020119p
rec-sha256-651eb6b449b5b5c0b00c06ee760af8f208732aa56baa56f2e0eb2dd1589a7632,10.1021/jp020199x
rec-sha256-1b5307ed139a9c5709f707d90c09984d83edd74edef6931ef4a0c48987255d4b,10.1021/jp0202237
rec-sha256-865ae2f0a6c12ebdbbebce38bf00719c82284f8bb8b5de07b14da5a7c7abf8bd,10.1021/jp020237c
rec-sha256-e42f6499d502f10fee46738391d29e0faadee07b2e5e251b2ea147e31bbca8ce,10.1021/jp020426v
rec-sha256-8048c6d0c3778d8884d2247892739a98830edd933d16f190ad2f79eb2d81a768,10.1021/jp020721f
rec-sha256-ba5f46d33b4de8a85474e095c2cfcf11df5f6b5c25c4a46c23581f3c101c764d,10.1021/jp0209603
rec-sha256-a4d425c15c086497564c4b3c675b2fd3edb64912a237f7f4b3a9cfbda3d3a9c4,10.1021/jp025509q
rec-sha256-8e01dfbfb4091a85051ea90da9257f45a0cd90efa7756cd4013ff2042c27ba2a,10.1021/jp0255886
rec-sha256-7704cd6f563febc1505a27981a6ebed1adc08550183a241f3438b5b95410f605,10.1021/jp025748d
rec-sha256-10e61233e25244a6f7a8ba329d0a8ae8cd0c5a33364919f60e13f648e6cd7452,10.1021/jp0257606
rec-sha256-19965dc67aa41177a5a7b39b39c91c324db6883648708a803ef94d6afbe97cae,10.1021/la0110141
rec-sha256-d6f9afc1d2efbdf5ea0250d27644aaa59b159ea8ac320a9a6001983033bdfe3c,10.1021/la011726r
rec-sha256-a23450bb3f26c9a96a9eeeda063111b006ab81a2ac1e16707979c58c63d3851c,10.1021/la011728b
rec-sha256-204b7e1951e1827792b9c41756f6daa0a8db9e0cbe44bd9fa875d5173bb8ee38,10.1021/la011762q
rec-sha256-bc1b498f56284bb0b7f3fbf39e2b2d5e84816b8b2646ff56c828c11a97295393,10.1021/la0118208
rec-sha256-825893f66535e1cbc9d066d3f6f7c8b4e83eeebbe6e803ff1fdbbe41631354a6,10.1021/la015693r
rec-sha256-604772d61087b9a20c382fa54172235120fb811fa13f736841a5a03a51f26c57,10.1021/la015765e
rec-sha256-28b0caa1e3924e6cffd23ac2741430e3e6224647ff13c70c63785d05771c36f9,10.1021/la020040b
rec-sha256-e08818bb6e81c9237d01026219e00492d81398295bdc6fabb540391ff5d0c80b,10.1021/la020075b
rec-sha256-ca6015dd0443899d06381c664eeed35bfb6de076666e0e28f306f7da4d4b8e20,10.1021/la0200921
rec-sha256-377507489d26ecce4a1a2169417caebc14901441e665809bff5456805cbd0bb7,10.1021/la020097y
rec-sha256-aed8fd60e0b0b8c2dab6b47e792ff474e9b3fd0d6653b0d525acada3139788a5,10.1021/la020150i
rec-sha256-017c26f217b82891031914b4bf941d61a487bfb23f5980fc5e5cad45d17bf576,10.1021/la020176+
rec-sha256-6c27940479284620d3b2b1a16d9c9ccbd652a5b4369dd647f88f57404ef3d603,10.1021/la020188v
rec-sha256-3c6e9b02d4a3abd478b754cd60d93b115ff58ed28186591b1459e1248b30c641,10.1021/la025604q
rec-sha256-9f7c070ffc9daf79eb60e886ebeb26c782309d1c995432853029fd40cdb87cf0,10.1021/la025619o
rec-sha256-1a7a3c5f0063d1f2447d3310f63153292510aa3658adb3e0052b5ce132da6785,10.1021/la0256679
rec-sha256-779d85a3ea4abe2717e2bd7c03b0286f9662fe8784f2e0fa85f84b96e71ce2ce,10.1021/la025669t
rec-sha256-bf556fc50d7361debbdba21deca6f8caf34e8084b3d87b4bfa59921a2afef5c4,10.1021/la0256937
rec-sha256-a32ff3ec0b30a571ebe19c550a3af7bfc497537cbb4f3998ebf20d0baf10f02f,10.1021/la025712c
rec-sha256-8fde599697f09314b392675396259b7febf068885beefa99dafaa83fe15307b5,10.1021/la025745s
rec-sha256-5f0de317a27979f95c6788577883a3036c45f713205df1fd7c510521ab9fba24,10.1021/ma011134f
rec-sha256-dc7d708eef462a8ccbd5e96586d534f42debc24ecce31abbcb9476338429fc34,10.1021/ma011732u
rec-sha256-458576726b8ee846033511be54a9578be376257de0928f1b631ddc04eb5ac948,10.1021/ma011853u
rec-sha256-c486124a5c29438c55cc3d23173ac2e359a3d0bcedc1d7c147f457d32d8787be,10.1021/ma0122066
rec-sha256-154246bc7bbf568478fcc11d198b8657131cf47e24921564fc87fa7b0ea5900b,10.1021/ma012230j
rec-sha256-56d4dde8ba2c2f3114f89051b87cb2741fad3a82901c2d827f6eeae12f595877,10.1021/ma0122369
rec-sha256-a09b55663acc5176d7be36873f29f802c7677ef2c49630dbb9bf5199ef121036,10.1021/ma020014k
rec-sha256-8b8f84fce4235907d63a7652aaba2eda31c96eb39327121b0423a4fee867ea9f,10.1021/ma020070l
rec-sha256-c02763536ae6868f114fee781db7808849033a9650ab7e8640cb01d309bbe40f,10.1021/ma020091f
rec-sha256-4c2c4fcabfae5f3e5a2581343b31797ca04155aac272fee4ccaab087d449dc03,10.1021/ma020151h
rec-sha256-268e6998a5109c6d42fb13eaefc2f11ddccc84beb4f091ca73da2154137e84b8,10.1021/ma020165n
rec-sha256-a5622bd97f0c270bca2fe9531408801b51ee6fda76887e1923a05a74f159d010,10.1021/ma020180s
rec-sha256-1e1a5ba57fef629a5d8ef302a5ceda1dec37c1452b6f3b2a531ffa76e5299a63,10.1021/ma020206f
rec-sha256-079aca40332c353878a9967004d6db3dd3c84374d33b60cc2b592d02b3efe67d,10.1021/ma020239v
rec-sha256-651dc1d87b9aae48e2f20325a7e18a4cae70ed94847f8286bbf4c673feb5f7f1,10.1021/ma020247b
rec-sha256-5aca2be1da31a152362daa809ac14d899d1d23100020ccd4c65154a17a44920a,10.1021/ma020251n
rec-sha256-2c10de1a3adbdbacc590f5cb1b0c811bea99b340e8dcca7702d8456334482e87,10.1021/ma020320y
rec-sha256-8f176c840949f2b35f4dfc3c59a62df9312c8d418b19594c2cd162e035d159a7,10.1021/ma020405z
rec-sha256-160c5c603ec227a2a3843add6175f8269082201bdd633ecf439003e1fcc83177,10.1021/ma0205818
rec-sha256-a1adb4fb60fd4396a4a2d102466a93e5e62d6ac1f091985cf7695bd06fa6e89b,10.1021/np010574x
rec-sha256-9ebb8c722d9d014ef4dab7db8e2d981e8099a028d966e96cfee5766d49368a22,10.1021/np0200257
rec-sha256-e00296efd365cdeac88de45233c460841b75b6cdae2ab287466e36039998fc89,10.1021/ol020081z
rec-sha256-2625eeec8065431ddfa902849b1f94a5485bedf122058d7fdb787a2ae42dc9a9,10.1021/ol026040k
rec-sha256-2e48086b9c2c042e0f2cbe56022e7a71d412cdedec959b5e52dadb89ba55952d,10.1021/ol0260425
rec-sha256-2f039c8f1454e1d5fd82ba442d8841302c51d1646284a82c470bdefb78467d72,10.1021/ol026050l
rec-sha256-71a3e5b4c284d39ec0b5574097334ee584aa82d21887ecd963df887714060815,10.1021/ol026068w
rec-sha256-f5122f062ccacba88ad4cc12af4171f4d15d8fa1f357c8ee8aaf1ce4a2a4e690,10.1021/ol026119p
rec-sha256-4652001ef992e3a56d7ae654cfacd43089613c1425748dfc4138ba500ee0a767,10.1021/ol026135m
rec-sha256-197079591800784cc329be84eef610f32cb5a242e2f1806c178a76939d5f5242,10.1021/ol0261534
rec-sha256-9fabb59626029b1ccc3baf898f75a49cb8115cb4a47a1430583190fb36f5145d,10.1021/ol026180u
rec-sha256-728f794c54792a08b1dc4aeb7e33e4c8cde5cd3db0dd41a1d4446dcfee1a0f3a,10.1021/ol026184z
rec-sha256-79c30ad1fb78864e6af46446cb45cd33f87f8a1cf126355efb9f7cba9fd74fc4,10.1021/ol026191n
rec-sha256-6167ba6a702f051b8cb1875f50c121d038c821f71288a0d41c5c10869ece60ae,10.1021/ol0261938
rec-sha256-cf25d36e676380bf20288e31eeb3d821683630b0d78e95615decc7b2877daf06,10.1021/ol026196k
rec-sha256-0f9c5c6d09adee43190398de1956821c9d91a6b5f92c2709f6858cc0d3a86f08,10.1021/om010736k
rec-sha256-f7e03e5518a7c985868e0723146fb0e2be54b5f122dc1512120b725f75a04196,10.1021/om010943k
rec-sha256-6aaec79ab0bf5e4e326a3a0dec1d75cbc528cdde7dd61dba82dd76dfd7bfdae7,10.1021/om010972v
rec-sha256-e249700ecb60b1ba39f7dd53ea958ccccd1981fa594af1121739d46b5637ea57,10.1021/om010994h
rec-sha256-428502ec0f943f238f187310fdc55d0728c4c3862dc3f1aa3dc839c029bc6770,10.1021/om011002a
rec-sha256-00b98cc0a75a95aa38c18fb46c83fe9791e77125fdbdaed9c960bc5476253091,10.1021/om011035q
rec-sha256-c33154a009e4e6618f67ca59234bcb8b34529341f373bcfd6ff63dd168d374e7,10.1021/om011061o
rec-sha256-3582b55b03c01131bfa30cce1d8f5a2b6bca1019751180254f4fdaa8c7d3119d,10.1021/om011067d
rec-sha256-70fb7b505c7fd98c6e14adaa5046c361d23b302a769ef7b37d6f4c7d972ec5e7,10.1021/om020043j
rec-sha256-3830a0426f30b112ad289bcbe09ce5998919ea3013b4552c023e088b01ce7cec,10.1021/om0200510
rec-sha256-244136ed703ef1138c8b2e0e8ad988975a26f71dca882074fe2dabd3b6cc128c,10.1021/om020059+
rec-sha256-4ff260b3b20f5ffb34a7f07a69d8270c4123bbe7a7a171903a7528bd3acf0db7,10.1021/om020077r
rec-sha256-b52ae5bcdd4d976f624c66337a433f94efa650b5a4a32bff67e3d85f7e3fdf6a,10.1021/om020114e
rec-sha256-6d994a1cb5cbb9704a3b10128b53ecca5ee439ee23da7052d762d742d2191c35,10.1021/om020117r
rec-sha256-30ab7618c976a480437386d65329a906f4ac185c3a3b2d69d381ae0499de6474,10.1021/om020174k
rec-sha256-980626f61518aa9f8f4db445048c62dc3d5db50409014e34d359fe6b89550298,10.1021/om0201819
rec-sha256-7c70841d1f02442f0554e4bfd77945df7b26e18fdb78372062c2980988971f78,10.1021/om020189i
rec-sha256-34fbd3553ac8858a88b03381b754c9f23050b682813f44225d543f2a0dc828c2,10.1021/om0201922
rec-sha256-d64f6e48803bfd22a13124c713bca628d8b5cd2b0b5381e33af81ecb9d7abdd8,10.1021/om0202118
rec-sha256-fd039603bf99b7412946efa9789a3492f6585c30baed18718a4a9e86eed3ee5a,10.1021/om0202219
rec-sha256-635c0e09f9c71c77bf674403683cf0157583a569dc2df1e7196c17ad351d8d04,10.1021/om0202569
rec-sha256-722455a6ac0068a6e7e10a4c33c077724f8cb012cfb9c96b817193955758662c,10.1021/om020355m
rec-sha256-d815ca8dfdb1b9fb2ed6d4d10457a5ea75bde0c230818882a99a7e78f9579aea,10.1021/om020381k
rec-sha256-d43c3e4cef419575b7f5b9d08031f2575a02d4f992b430c6bcbf98accdb031b5,10.1021/op020010f
rec-sha256-6ae2b1ba089846050945696e3529105575003531e36df5a37ae84a87c0c03845,10.1021/op020202a
rec-sha256-51514976891b255f67b2d4083d5769b78738ea12c56135ccc308435237c5b5f0,10.1021/op0255175
rec-sha256-0a682e849cd33bab6cf0427b603fb1ec38182e91fa7150c0c3403f916af537b7,10.1021/op025532+
rec-sha256-0a436f37083abcb908004d1c801f0a01340b2700f815c1c1568e914a7cc99efc,10.1021/tx010183i
rec-sha256-2415e7a2413e2901102d6364d131cbd051e6049150ebd805e95688288262fa71,10.1021/tx0200111
rec-sha256-2c64d64328ed4b3ebdb2273a9cf0245639846b5d9b854fe6786d10c3b130f9ba,10.1021/tx020016y
rec-sha256-86fd7ef64e073ddc0ec00d7baee901d79e90053d1a588f029650ad2b464d1f30,10.1021/tx020019a
rec-sha256-7f9d6d9d521b7bbc31ab4fc356ea4033a4393cad5bc92ea893230cf4e4185942,10.1021/tx025509h
rec-sha256-dd22e78b8464e81197c53fadb7a534544eb8f66dd80ea076630254971d4e2574,10.1021/tx025527z
rec-sha256-42832b63a67846680eb93d25de042705575ccbc57640c3fb130182c584ba8086,10.1034/j.1398-9995.57.s73.125.x
rec-sha256-6fcedadbc2a4e0ee4a0a29a745515a79ae96b1525d8b00ad8f1f6f9b9eb35038,10.1034/j.1398-9995.57.s73.130.x
rec-sha256-b04760d1e184bce789ce0da5d662fe920584f2f8e564600e5b0cde2a2af25d51,10.1034/j.1398-9995.57.s73.140.x
rec-sha256-30da55b170ae5c9a74ec35973836b24d0536ac675e7d75c63301f90ee0ed9ed2,10.1034/j.1398-9995.57.s73.144.x
rec-sha256-e70131e6eb8f250c5d3da2a744f544511c7b599475fb9a11ea5bdcc5697113f6,10.1034/j.1398-9995.57.s73.147.x
rec-sha256-876373a7603efd9c9a06b75466190921558e268a8543b3fd8f20cb34ee8b9f7b,10.1034/j.1398-9995.57.s73.149.x
rec-sha256-07bc97d5f69639e1166553810814908343bc53930912fdc78427dd32bc5efdfb,10.1034/j.1398-9995.57.s73.70.x
rec-sha256-0f608e36739edac596398e4d433c0e6d3e77640ca5a36d6d2f43a6afea531255,10.1034/j.1398-9995.57.s73.78.x
